timestamp,rank,world_size,hidden_size,moe_ffn_hidden_size,num_experts,topk,micro_batch_size,seq_length,num_tokens,dtype,deepep_num_cu,permute_fusion,deepep_use_cuda_num_tokens_per_expert,sync_free_stage,mode,stage,mean_ms,median_ms,p99_ms
2026-05-27T07:09:48,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,swiglu_with_probs,0.021872099985678992,0.021739999763667583,0.023439999669790268
2026-05-27T07:09:48,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,grouped_gemm_fc2,0.29905416866143547,0.2982020080089569,0.3061220049858093
2026-05-27T07:09:48,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,combine_preprocess,0.014157366597404082,0.01373999984934926,0.017999999225139618
2026-05-27T07:09:48,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,token_combine,0.16669989873965582,0.10593999922275543,0.2294819951057434
2026-05-27T07:09:48,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,combine_postprocess,0.0045653999472657835,0.004480000119656324,0.005200000014156103
2026-05-27T07:09:48,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,e2e_forward,1.3915925979614259,1.3159500360488892,1.5840519666671753
2026-05-27T07:09:48,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,dispatch_preprocess,0.008937333415572842,0.00812000036239624,0.009119999594986439
2026-05-27T07:09:48,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,token_dispatch,0.12235029911001523,0.11142049729824066,0.2008019983768463
2026-05-27T07:09:48,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,dispatch_postprocess,0.15140633235375087,0.14930099993944168,0.16568100452423096
2026-05-27T07:09:48,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,grouped_gemm_fc1,0.5260357995827992,0.522863507270813,0.5478039979934692
2026-05-27T07:09:48,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,swiglu_with_probs,0.023008166626095772,0.023099999874830246,0.02396100014448166
2026-05-27T07:09:48,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,grouped_gemm_fc2,0.30982353488604225,0.3091219961643219,0.3189220130443573
2026-05-27T07:09:48,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,combine_preprocess,0.02429083324968815,0.023919999599456787,0.02848000079393387
2026-05-27T07:09:48,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,token_combine,0.16545990183949472,0.10134050250053406,0.2245209962129593
2026-05-27T07:09:48,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,combine_postprocess,0.004509366614123185,0.004500000039115548,0.004600000102072954
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,e2e_forward,1.4597464243570963,1.410670518875122,1.910652995109558
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,dispatch_preprocess,0.008760066702961922,0.008180500008165836,0.010320000350475311
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,token_dispatch,0.15683843394120534,0.13986100256443024,0.24244199693202972
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,dispatch_postprocess,0.14423296550909678,0.14034099876880646,0.17156100273132324
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,grouped_gemm_fc1,0.5365011990070343,0.5379039943218231,0.561843991279602
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,swiglu_with_probs,0.025994799844920636,0.02578000072389841,0.02783999964594841
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,grouped_gemm_fc2,0.3202487995227178,0.31730198860168457,0.33552199602127075
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,combine_preprocess,0.04248443345228831,0.04220000095665455,0.045079998672008514
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,token_combine,0.16470109820365905,0.13364099711179733,0.3344019949436188
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,combine_postprocess,0.004505333257839084,0.004480000119656324,0.004600000102072954
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,e2e_forward,2.282681600252787,2.2684760093688965,2.3660171031951904
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,dispatch_preprocess,0.009285466683407625,0.008179999887943268,0.015320000238716602
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,token_dispatch,0.20617610067129136,0.20108100026845932,0.23636199533939362
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,dispatch_postprocess,0.1365449676911036,0.13222099840641022,0.17344099283218384
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,grouped_gemm_fc1,0.9624335010846455,0.9659869968891144,0.9842870235443115
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,swiglu_with_probs,0.04041223401824633,0.04026000015437603,0.041280001401901245
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,grouped_gemm_fc2,0.5374811927477519,0.5406639873981476,0.5515239834785461
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,combine_preprocess,0.0818460668126742,0.08114099875092506,0.08696100115776062
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,token_combine,0.2484296644727389,0.24416150152683258,0.31116199493408203
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,combine_postprocess,0.0045639999521275365,0.004539999878033996,0.004639999940991402
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,e2e_forward,4.331622997919719,4.232610702514648,4.388710975646973
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,dispatch_preprocess,0.009118866672118505,0.00839999970048666,0.012360000051558018
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,token_dispatch,0.3504157324632009,0.3462024927139282,0.37744200229644775
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,dispatch_postprocess,0.2133682335416476,0.21358150243759155,0.22452199459075928
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,grouped_gemm_fc1,1.920280361175537,1.9192140102386475,1.945613980293274
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,swiglu_with_probs,0.07396460076173146,0.07384049892425537,0.07676099985837936
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,grouped_gemm_fc2,1.0934319416681926,1.0888680219650269,1.1288080215454102
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,combine_preprocess,0.1613771011432012,0.160801500082016,0.1666010022163391
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,token_combine,0.44890312949816386,0.36792199313640594,0.4234429895877838
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,combine_postprocess,0.004642666627963384,0.004559999797493219,0.0047599999234080315
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,e2e_forward,8.179760805765788,8.169878482818604,8.339899063110352
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,dispatch_preprocess,0.00935739999016126,0.008419999852776527,0.01116000022739172
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,token_dispatch,0.565498701731364,0.5570639967918396,0.6637639999389648
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,dispatch_postprocess,0.4451446016629537,0.44372299313545227,0.45628300309181213
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,grouped_gemm_fc1,3.8150086959203082,3.8109874725341797,3.869148015975952
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,swiglu_with_probs,0.14933566600084305,0.14996100217103958,0.15512099862098694
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,grouped_gemm_fc2,2.097481671969096,2.094254970550537,2.1352150440216064
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,combine_preprocess,0.32409696678320565,0.3239225000143051,0.32884299755096436
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,token_combine,0.7140303631623586,0.7123250067234039,0.783204972743988
2026-05-27T07:09:49,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,combine_postprocess,0.00450136661529541,0.004519999958574772,0.004600000102072954
2026-05-27T07:09:50,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,e2e_forward,15.891846879323323,15.876693725585938,15.99891471862793
2026-05-27T07:09:50,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,dispatch_preprocess,0.009754666623969873,0.008859999943524599,0.012880000285804272
2026-05-27T07:09:50,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,token_dispatch,0.9973684668540954,0.991686999797821,1.0257669687271118
2026-05-27T07:09:50,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,dispatch_postprocess,0.8913290282090505,0.8924070000648499,0.9091669917106628
2026-05-27T07:09:50,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,grouped_gemm_fc1,7.618307765324911,7.614594459533691,7.682694911956787
2026-05-27T07:09:50,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,swiglu_with_probs,0.308644966284434,0.310762494802475,0.32036298513412476
2026-05-27T07:09:50,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,grouped_gemm_fc2,3.9189452568689984,3.9168280363082886,3.988629102706909
2026-05-27T07:09:50,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,combine_preprocess,0.6516407628854116,0.6530844867229462,0.6604049801826477
2026-05-27T07:09:50,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,token_combine,1.4355409661928813,1.4319300055503845,1.5716509819030762
2026-05-27T07:09:50,0,8,7168,2048,256,8,2,4096,8192,bf16,80,True,True,1,fwd,combine_postprocess,0.004489366617053747,0.004500000039115548,0.004559999797493219
