timestamp,world_size,hidden_size,moe_ffn_hidden_size,num_experts,topk,dtype,num_tokens,time_us,tflops,gbps,sort_us,dispatch_us,fc1_us,fc1_tflops,swiglu_us,swiglu_tflops,fc2_us,fc2_tflops,fused_moe_us,combine_us,misc_us,all_kernels_us
2026-05-28T01:09:25,8,7168,2048,256,8,bf16,1024,1937.0870399475098,372.4946225170927,1749.5329647612705,9.931319952011108,397.9084837436676,533.9900398254395,900.8339131367509,25.92027999460697,3.236310719539045,322.0228362083435,746.8978641638591,881.9331560283899,393.860319852829,183.9603997208178,1867.5936792977154
2026-05-28T01:09:51,8,7168,2048,256,8,bf16,2048,3355.6161975860596,430.05782738029876,1179.939165524443,10.613000057637691,719.5199608802795,976.9676828384399,984.753837003938,40.66612005233765,4.125600371613417,546.1148405075073,880.8336662394496,1563.748643398285,711.1389994621277,282.49423898756504,3287.514842785895
2026-05-28T01:10:17,8,7168,2048,256,8,bf16,4096,6411.269054412842,450.1788956938926,795.5170217805022,10.39843998849392,1339.7652864456177,1927.7924013137817,998.1081714487015,75.2249202132225,4.460547369793294,1128.8940811157227,852.2258114358723,3131.911402642727,1341.9972848892212,523.0617610365152,6347.134175002575
2026-05-28T01:10:44,8,7168,2048,256,8,bf16,8192,12426.75407409668,464.51680071922624,594.0388774078648,10.30411995947361,2562.5739002227783,3917.131109237671,982.4258085568475,151.92479968070984,4.417242223852735,2142.356376647949,898.1443841844024,6211.41228556633,2556.1352920532227,1022.7154069207609,12363.141004722565
2026-05-28T01:11:11,8,7168,2048,256,8,bf16,16384,24120.971450805664,478.62384461561106,495.22788982037514,10.945800058543682,4985.990810394287,7770.690116882324,990.4630449373708,315.41139960289,4.255322672832469,3970.5765628814697,969.2019877393509,12056.678079366684,4995.595684051514,2007.9723955504596,24057.182769421488
