timestamp,world_size,hidden_size,moe_ffn_hidden_size,num_experts,topk,dtype,num_tokens,time_us,tflops,gbps,sort_us,dispatch_us,fc1_us,fc1_tflops,swiglu_us,swiglu_tflops,fc2_us,fc2_tflops,fused_moe_us,combine_us,misc_us,all_kernels_us
2026-05-28T01:07:15,8,2048,1408,64,6,bf16,4096,1698.2778406143188,250.37231961419903,440.84851494569256,9.268880002200603,479.6276795864105,367.6600408554077,771.0053039119402,46.86448022723198,3.691816044072213,168.50596070289612,841.1211103558547,583.0304817855358,358.5350787639618,202.38616017624736,1632.848280314356
2026-05-28T01:07:40,8,2048,1408,64,6,bf16,8192,2992.4360942840576,284.1843560944815,454.1298304066644,9.600119963288307,892.2001242637634,640.0246405601501,885.802900613041,88.99460017681122,3.8882143333698913,330.99411845207214,856.4135304327049,1060.0133591890335,628.9540815353394,338.74467926099896,2929.5123642124236
2026-05-28T01:08:06,8,2048,1408,64,6,bf16,16384,5566.989059448242,305.51650650891906,463.3558522307677,9.910479933023453,1670.904803276062,1158.3613967895508,978.8580397159074,169.77307975292206,4.076383376016883,666.1097598075867,851.1145118722864,1994.2442363500595,1218.829369544983,609.3952797167003,5503.284168820828
2026-05-28T01:08:32,8,2048,1408,64,6,bf16,32768,10913.91674041748,311.67674990911473,460.01650987562437,10.15203982591629,3234.341278076172,2292.820587158203,989.0624434329222,350.12223839759827,3.9532488034313182,1455.6894540786743,778.9239407945307,4098.632279634476,2390.1767444610596,1115.575524251908,10848.877866249532
2026-05-28T01:08:59,8,2048,1408,64,6,bf16,49152,16274.37515258789,313.52485731758685,458.49175443233366,10.512080080807209,4806.928234100342,3578.049144744873,950.6895967116591,528.6345982551575,3.927439647069571,2087.746286392212,814.6617528680302,6194.430029392242,3562.800884246826,1633.751203417778,16208.422431237996
