timestamp,world_size,hidden_size,moe_ffn_hidden_size,num_experts,topk,dtype,num_tokens,time_us,tflops,gbps,sort_us,dispatch_us,fc1_us,fc1_tflops,swiglu_us,swiglu_tflops,fc2_us,fc2_tflops,fused_moe_us,combine_us,misc_us,all_kernels_us,bwd_time_us,bwd_tflops,bwd_sort_us,bwd_dispatch_us,bwd_fc1_us,bwd_fc1_tflops,bwd_swiglu_us,bwd_swiglu_tflops,bwd_fc2_us,bwd_fc2_tflops,bwd_fused_moe_us,bwd_combine_us,bwd_misc_us,bwd_all_kernels_us
2026-05-28T03:53:25,8,2048,768,128,8,bf16,2048,2614.9780416488647,59.12815335095728,189.26654989726993,9.665600061416626,634.3144428730011,294.6400374174118,349.8479568748131,30.24208016693592,2.0803648311462832,156.8289190530777,328.635865522715,481.7110366374254,1111.6636383533478,273.4814797155559,2510.836197640747,1753.1204175949097,176.39270081415194,8.908887691795826,614.2213672399521,266.8046009540558,772.6944343193724,31.680440008640286,3.9718236225785475,167.23080039024353,616.3889359104795,465.7158413529396,573.8864016532898,90.38791965693235,1753.1204175949097
2026-05-28T03:53:53,8,2048,768,128,8,bf16,4096,2692.271900177002,114.861223820547,311.5810107979248,11.358599998056889,643.9768409729004,397.45091915130615,518.7016063473167,43.19735988974571,2.9128891284365186,181.21164083480835,568.8332969622328,621.8599198758602,1026.6133046150208,310.91059781610966,2614.719263277948,2233.4812021255493,276.91090036281133,9.198491610586643,627.7911138534546,460.95231533050537,894.4891840284315,60.780000388622284,4.140477762272427,288.6639595031738,714.1813982002602,810.3962752223015,637.0663619041443,149.0289595350623,2233.4812021255493
2026-05-28T03:54:20,8,2048,768,128,8,bf16,8192,3368.333749771118,183.61461083422216,453.258723576232,11.667319983243942,919.2870402336121,662.2476005554199,622.6022715223042,78.53540003299713,3.2043924127751846,352.00071930885315,585.676161721454,1092.7837198972702,781.295211315155,490.81180043518543,3295.8450918644667,3298.547353744507,374.9985822831421,9.2255955375731,841.7357993125916,849.4063591957092,970.8353509536165,112.93887943029404,4.456538638765647,486.3573181629181,847.7653055029876,1448.7025567889214,741.9428420066833,256.9405600987375,3298.547353744507
2026-05-28T03:54:48,8,2048,768,128,8,bf16,16384,6108.536834716797,202.49539533231732,475.1478867254082,11.024079881608486,1739.558482170105,1103.309760093689,747.4181328387552,143.34575951099396,3.5112059241724407,702.8813552856445,586.6094715920274,1949.5368748903275,1538.5066890716553,800.8057554811239,6039.43188149482,6476.616134643555,381.97433830655046,8.923206757754087,1655.3209686279297,1754.4274377822876,940.0602191611774,220.97555994987488,4.555404046620994,916.4548826217651,899.808311864643,2891.8578803539276,1434.3903970718384,486.1236818321049,6476.616134643555
2026-05-28T03:55:17,8,2048,768,128,8,bf16,32768,11995.634536743164,206.23345558905868,471.3316144037054,11.097880117595196,3401.353130340576,2207.611951828003,747.0821311228777,280.98544239997864,3.582509297997983,1493.5831546783447,552.1177165456126,3982.1805489063263,2999.9646377563477,1532.5147059001029,11927.110903020948,12934.491157531738,382.5277905973828,9.011304751038551,3164.2543506622314,3675.6536960601807,897.4008859603932,483.3399212360382,4.165320991594289,1828.028326034546,902.211097156069,5987.021943330765,2820.941791534424,953.2617672532797,12934.491157531738
